394393610.html	百度知道/电脑/网络/常见软件/其它类软件/	有N卡控制风扇速度的软件吗?	我的显卡是XFX9600GOS 有什么软件可以控制风扇速度吗?
181148239.html	百度知道/医疗健康/妇产科/妇科/	解脲支原体培养:阳性 人型支原体培养:阳性	药敏报告:强力霉素(S敏感) 交沙霉素(S敏感)其它药都是耐药。只对两种药敏感，要怎样治疗呢？会因身体差再吃药，会引起更加严重的病吗？我的支原体还能治疗吗？
376808729.html	百度知道/游戏/腾讯游戏/地下城与勇士/	DNF 70级狂战PK加点	我已经加了很多东西，我具体报下， 十字，抓头，崩山，怒气，都满出强制 ，格挡，列波出强制 银落，太刀精通，血气唤醒，大蹦 满 大吸1 逆转1 大致就这样了，我想问下，剩余的点应该去加什么，地裂波动剑要点高么，还有我看很多人不屈意志都满，能解释下为什么 还有就是有关TP的加点，EX主动不用说，自然不加 被动强化那些在pk场有用吗？还有就是基础攻击精通 属性里属性抗性跟体力之源还有精神之源点吗？
257331201.html		Provider '80020005' 出现类型不匹配。 寻求帮助 \\wwwroot\\admin\\add_products_pass.asp, line 48	rs(\"jiage\")=jiage\r\n这一行是第48行，哪位大侠帮忙指点一下。谢谢\r\n<!--#include file=\"../Conn.asp\" -->\r\n<!--#include file=\"seeion.asp\" -->\r\n<%\r\nset rs=server.createobject(\"adodb.recordset\")\r\nsql=\"select * from Products\"\r\nrs.open sql,conn,1,3\r\ntitle=request.form(\"title\")\r\nentitle=request.form(\"entitle\")\r\nBigClassID=request.form(\"BigClassID\")\r\nSmallClassID=request.form(\"SmallClassID\")\r\nimg=request.form(\"img\")\r\nzz=request.form(\"zz\")\r\nbody=request.form(\"body\")\r\nenbody=request.form(\"enbody\")\r\ntuijian=request.form(\"tuijian\")\r\njiage=request.form(\"jiage\")\r\nimg2=request.form(\"img2\")\r\npx_id=request.form(\"px_id\")\r\npass=request.form(\"pass\")\r\nif title=\"\" then \r\nresponse.Write(\"<script language=javascript>alert('产品标题不能为空!');history.go(-1)</script>\") \r\nresponse.end \r\nend if\r\nif BigClassID=\"\" then\r\nresponse.Write(\"<script language=javascript>alert('请选择产品分类!');history.go(-1)</script>\")\r\nresponse.End()\r\nend if\r\nif SmallClassID=\"\" then\r\nSmallClassID=0\r\nend if\r\nif body=\"\" then \r\nresponse.Write(\"<script language=javascript>alert('产品内容不能为空!');history.go(-1)</script>\") \r\nresponse.end \r\nend if\r\nrs.addnew\r\nrs(\"title\")=title\r\nrs(\"entitle\")=entitle\r\nrs(\"BigClassID\")=BigClassID\r\nrs(\"SmallClassID\")=SmallClassID\r\nrs(\"img\")=img\r\nrs(\"img2\")=img2\r\nrs(\"zz\")=zz\r\nrs(\"body\")=body\r\nrs(\"enbody\")=enbody\r\nrs(\"tuijian\")=tuijian\r\nrs(\"pass\")=pass\r\nrs(\"px_id\")=px_id\r\nrs(\"jiage\")=jiage\r\nrs.update\r\nrs.close\r\nset rs=nothing\r\nconn.close\r\nset rs=nothing\r\nResponse.Write \"<script>alert('产品增加成功，点击继续增加！');window.location.href='add_products.asp';</script>\" \r\n%>
304638815.html	百度知道/电脑/网络/	dota地图背景转换器	我按操作载入地形，但开了图还是没变我是6.71bAI的图是不是不适合AI
286129302.html		excel中怎么调用合并的单元格中的数值进行计算？	如图，我要N3除以D3 但是D23456是合并的
288599295.html	百度知道/教育/科学/	法国互惠生	我今年要上大一了，因为家庭原因没有足够的钱出国留学， 我选的是法语专业，那我可以大学都一年之后去法国当互惠生吗，听说当互惠生之后，那边的家庭可以帮自己联系那边的大学，留学就会省去很多的麻烦，那我大一结束可不可以申请休学，然后就去做互惠生呢？希望有经验的朋友可以给点建议，谢谢！
25528024.html	百度知道/烦恼/	我是一个学生,最近我喜欢上了班上的一个女生,天天都想着她,我该怎么办?	我是一个学生,最近我喜欢上了班上的一个女生,天天都想着她,我该怎么办?
288340601.html	百度知道/体育/运动/武术搏击/	60公斤跟80公斤的泰拳选手打,我感觉一定能赢,因为我感觉体重小的速度就快些,一肘就输了,是吗?帮我分析下?	我知道真实情况还要看两个人的状态,但是我还是认为速度第一,力量第二.
27618062.html	百度知道/生活/起名/算命/	告诉我该怎样整一个很嚣张的中年女人？	她是一个美容美发的女经理，我是那里的客人．
262954763.html	百度知道/电子数码/	5230不支持jar和jad格式吗？	难道不支持吗？下载的软件jar和jad格式怎么都打不开啊？哦对了，我的手机实际上5230xm版本。需要下载什么插件才能支持？
259541155.html		网线插到电脑上了为什么还是显示网络电缆没有插好	在台式机上就行在我笔记本电脑上就不行（我在学校的时候用学校的网线是可以的！）这是什么问题？
297473638.html	百度知道/生活/交通出行/	飞机票怎么验证真伪	电子票
260538594.html	百度知道/教育/科学/学习帮助/	给语文老师的一封信 不要有事例 六年级的 快要分开了。。	不要有事例 六年级的 快要分开了。。
26990125.html	百度知道/商业/理财/财务税务/	如何管理下属 ?	如何管理下属
498477596.html		战地风云ol登不上去。	说什么{未经处理的错误代码err还是ree啊｝，然后再登录就一直卡在那了。我用的是手机号码+密码的，以前有登录过，能玩。求解
59110805.html		为什么足球比赛中开场球员要搀着一个小朋友？	是商业目的吗？
276164377.html	百度知道/社会民生/	请问一下端午节长沙有龙舟比赛吗？	请问各位大虾们，长沙在端午节会举办龙舟比赛吗？在哪里比呢？大概几点开始啊？谢谢各位了
423872170.html		做饭问题 煎饺怎么做啊？对饺子的要求有什么？	我把饺子先蒸了15分钟（冰箱里放的时间较长） 然后按网上的步骤，在锅里加了少许油和水，把饺子整齐的排列在里面小火开始煎，饺子很不听话的开始粘锅，我就提起锅使劲晃，还是粘，然后就用铲子铲，这一铲结果全烂了···· 伤心啊··· 锅底全是粘在一起的碎渣渣·····
56517418.html		我是不是得了恐艾症了，急啊！！！！	一年前与一个外面的嫂子发生了高危行为，没带套套。。。最近总觉得不舒服。以前都很好的，就是上个月喝酒喝多，吐了。从吐的那天到现在总觉得身体乏力，身上发寒，胃不舒服，经常打嗝，吃饭没以前香了（以前每餐都是吃3碗，现在只吃一碗），总想睡觉。。。（以前喝酒吐了都没这些感觉的）。。。看了爱滋病的一些网站，觉得症状有点象。现在心里经常发慌。除了上述症状，也没其他的症状。象身上发疹啊，喉咙疼啊，淋巴结肿大啊，拉肚子啊。。等等这些症状都没有。。。就是觉得乏力，发寒，胃口不舒服，总想睡觉，心理很容易紧张。。。。。上个星期去医院，医生叫我检查了一下肝，都没问题，就说是可能胃有点问题，喝酒把胃给伤了。。。给我开了一点阿莫西林吃了。。这几天每天早上还跑步半个小时。。。感觉好了一点点。。。但还是觉得有点不舒服，头也好象晕晕的。。。还是总不放心。。。这两天每天照镜子摸脖子看脖子上有没有淋巴结肿大。。。看自己身上有没有长东西。。。我快崩溃了。。。。我是不是神经有问题了。。。还是到底得了艾滋了。。。。。。到底这些症状与那次性行为有没有联系，。。。我又不敢去检查HIV。。。。我受不了打击的。。我要是真得了这病，我亲人怎么办，我爸爸妈妈怎么办，我马上出生的孩子，我老婆怎么办。。。好慌啊。。。。我现在很后悔。。。。麻烦专家帮我解释一下，一年前发生的高危行为到现在有没有可能得这病啊（上个月之前身体都很好的，能吃，能睡。。。。）。。。我在这里谢谢各位了。。。
284422401.html	百度知道/教育/科学/院校信息/	我弟弟 艺术分211 文化分是464 河南考生。 请大家帮忙推荐下好的学校，家里人不想让他复习... ...	今年河南普通高招 2本线510 3本线460. 艺术类招生 我不太懂，他报考的是四川美院，成绩是211 美术专业分数，专业分不够。如果选其他的学校上，可以上哪些学校，望有经验的人士指点一下。
29386911.html	百度知道/娱乐休闲/动漫/	火影忍者海之国任务是第几话	火影忍者海之国任务在动画里是第几话？就是鸣人，井野他们和红豆完完成任务的那集
54761387.html	百度知道/电脑/网络/互联网/网站使用/	我的手机可以下载来电铃声吗，在哪里可以下载，我不要彩铃	不是彩铃，是来电铃声。我的手机不带蓝牙，不带紫外线，是诺基亚的500多员的那样
5454379.html	百度知道/烦恼/	谁知道怎么才可以不做梦吗？	我每天都会做很多的梦，从我闭上眼睛到我睁开眼睛，我都在做梦。我很讨厌做梦了！\r\n请问有谁知道怎么才可以不做梦吗？是不是要吃点什么药帮助一下呢？有什么中药可以补的呢？
264840618.html	百度知道/文化/艺术/文学/小说/	跪求鬼马星的迷宫蛛1-3全本TXT	跪求鬼马星的迷宫蛛1-3全本TXT~！！\r\n拜托一定要是完整版的~~\r\n请发到：136403082@qq.com\r\n谢谢。
497247396.html	百度知道/电子数码/手机/通讯/	高分关于德赛西威sivi导航，型号271h	我打算买271h导航，可是问人同步只能用捆绑HTC T328w（desire V），其余HTC都不行，是真的吗，有没有人知道？急！
407937274.html	百度知道/文化/艺术/文学/小说/	傲视九重天全集下载，傲世九重天txt下载	傲视九重天全集下载，傲世九重天txt下载
71973663.html	百度知道/电脑/网络/硬件/	内存卡坏了里面文件拿不出怎么办	各位高手小弟求救啊。。。\r\n我的手机是L7的，内存卡上有点裂的迹象。一开始放在手机上不能用，不显示内存卡了，但后来可以在手机上显示出来了，但显示要让我格式化，我怕格式化后里面的重要东西就没了，所以求各位高手能不能帮帮小弟怎么把里面的重要东西恢复回来或取出来啊。！！！~~~
293208544.html	百度知道/教育/科学/外语学习/英语考试/	出国申请需要英文家庭地址,用英语怎么说? 广东省广州市伍仙桥75706部队101栋501房	出国申请需要英文家庭地址,用英语怎么说?\r\n广东省广州市伍仙桥75706部队101栋501房
296398053.html		谁能给我个不玩的或玩腻了的 盛大传奇3激活码 啊？？？？ 我不改密码的。	自从2004年玩传奇3的骨灰玩家。好久没玩了。。各种求。绝对不改密码什么的。帮你打钱打装备练级。只为了怀念一下以前的传3感情
42186740.html		磁漆或者其他油漆如何调柠檬黄	我是一个COSPLAY爱好者~平时自己制作道具~\r\n这次我遇到一个问题`就是如何调柠檬黄??我找遍全城~那些档主都说根本就没有柠檬黄这种颜色~油漆的黄色只有中黄和奶黄~这么偏的原色根本没有~如果要就只有订造~价格不非~\r\n我现在有磁漆-中黄 奶黄 白色 黑色 红色 绿色 请问我如何才能调出柠檬黄!?很鲜艳的柠檬黄??
21550594.html	百度知道/教育/科学/外语学习/	急求英文翻译	我们是专门做LED灯具的生产厂家，现在有客户提出下面问题，还请高手帮忙翻译： \r\nAre your LED lights products support electronics dim lighting devices? (Electronics voltage regulators)？ 关键词就是support后面的，和括号里一样的是什么意思？ 多谢！
300322581.html	百度知道/教育/科学/升学入学/考研/	南京林业大学考研城市规划与设计专业课真题	求专业课历年真题，或者推荐下相关的书，近几年的分数线是多少？各科的分数线是多少？心里实在没底，在考虑要不要直接报专硕，谁能给点建议啊，谢谢了！
217807571.html	百度知道/娱乐休闲/音乐/华语流行乐/	The world's most simple spells.Three words I'm sorry	这句英文是什么意思？
41830381.html		关于婚假问题，请教法律专家！！	我国《婚姻法》规定，结婚年龄男方不得早于22周岁，女方不得早于20周岁。现行计划生育政策鼓励晚婚，男年满二十五周岁、女年满二十三周岁的初婚为晚婚。符合晚婚年龄的夫妇，可以在法定三天婚假的基础上增加婚假一周，合计十天，（一次性连续享受，遇国定假日顺延，含双休日） 双方达到双方享受，一方达到一方享受。增加的一周婚假．工资、奖金照发。使用。晚育假期的工资、奖金照发，其奖金额由亨受者所在单位自行规定，但其奖金额不得少于同时期同类人员的平均奖。 \r\n至于超过10天的，是根据每个单位不同的待遇给的！\r\n\r\n我想请问，如果学校规定教师不可以在寒暑假以外休婚假，是否违法？如果是，教师应该用什么方式来维护自己的权益呢？（不会被炒鱿鱼的哦）\r\n\r\n请专业人士指点迷津，说详细一点，谢谢！
329979128.html	百度知道/烦恼/恋爱/	一个女孩子，我不知道她的意思啊	每天她都会问我到家没有，然后会说我是笨蛋，还会在每天晚上提醒我早点睡，早点休息。我说我喜欢她 她也没什么反应，既没答应 也没拒绝。 每天都了很长时间天 她到底什么意思啊？
300725139.html		宠物小精灵小说	宠物小精灵小说(要穿越的小说)，yydhjglhdb怎么办呢？
40487981.html	百度知道/文化/艺术/舞蹈/	女生学Breakin	女生学Brekin难\r\n这我知道\r\n但是我看过韩国女生跳的视频\r\n\r\n想问问\r\n1.Brekin要求力量,但一般女生不需要做风车之类的动作,不会真的练出一身肌肉吧??!!\r\n2.倒立的标准姿势是怎样的?倒立时如果容易晕怎么办\r\n3.怎样练韧带\r\n\r\n我觉得JAZZ.HIP-HOP不太适合自己,POPING又太过男性化,想学Brekin..\r\nBrekin真的这么难吗??
299548754.html	百度知道/教育/科学/学习帮助/	有谁知道什么顺其自然是怎么解释的吗？	哲理解释
218313317.html	百度知道/烦恼/两性问题/	男人性快感是通过阴，茎包皮得到的吗？	在抽插过程中，那里获得快感？龟头？还是包皮？还是其他地方？
292992613.html	百度知道/电子数码/手机/通讯/手机购买/	相中一款诺基亚C5-03，1499，有点贵，想买水货吧，便宜点，谁知道焦作哪家店买放心些啊！	要是有更便宜的行货当然更好啦！
301457627.html		如何评判福特嘉年华汽车发动机的声音大小？以及发动机异响主要指什么样的声音？	意向车型：福特 嘉年华三厢\r\n
225667021.html		auto CAD怎样使圆分成两个不同的圆弧	我用的是Auto 2007
40615694.html		北京（清华）到天津外国语学院大港分院怎么走？	我在北京清华这边，下周要去天津外国语学院大港的分院。请问大家现在应该怎么走啊？是坐火车还是坐客车好些啊？怎么走便宜啊？多长时间能到啊 ？
214470436.html	百度知道/游戏/腾讯游戏/QQ仙侠传/	qq仙侠传慕容的幻影	qq仙侠传慕容的幻影 在哪 是可接里面的20级情缘任务。
283740672.html		四川文科二本学校	我是川内文科生，超二本35分，在成都读哪些学校比较靠谱？
223784544.html	百度知道/教育/科学/学习帮助/	对于集合M,N定义M-N={X|X属于M且X不属于N},M*N=(M-N)U(N-M).设A={y|y=x^2-3x,x属于R},B={y|y=-2^2,x属于R}	A(-9/4,0] B [-9/4,0] C (-∞，-9/4)∪[0,+∞) D (-∞,-9/4]∪(0,+∞)
225123460.html	百度知道/电子数码/手机/通讯/手机购买/	LG T320全触摸手机换屏的多少钱？	RT，全触摸的，行货，换个得多少钱啊？
215600634.html	百度知道/教育/科学/	你好， 我的孩子是个早产儿 双胎 2男 低体重 大的才2。6斤小的2。3。 保温了5天 ， 小的患上了小肠坏死 术	前情况良好 ， 过了10来天 肚子又开始胀 本来是观察2天可以吃的。\r\n现在也不拉 就胀 请问这是什么症状。？
292709030.html	百度知道/文化/艺术/器乐/声乐/	请教，初学者吉他弹奏指法，和一些注意事项。还有怎样区分吉他、是否是民谣吉他？谢谢。新	自学吉他。想请教怎样区分吉他，是否是民遥吉他？还有就是指法？怎样练习，和一些注意事项？尽量详细些。谢谢。新手没分！抱歉
32074628.html	百度知道/教育/科学/外语学习/英语考试/	Sydney Harbour Bridge	翻译
322782986.html	百度知道/生活/服装/首饰/	人在一个大商场里（新开的）接了一家店面，三楼，想要卖女装，女鞋，内衣或童装或童鞋之类的。寻厂家货源	商场靠近一个两个大学，一个大的新建小区，还有一个好大居民区。消费在中档吧。
369170011.html		求诙谐的，喜剧的，言情小说。不要小白文。比如类似唐七公子的	唐七公子，电线的书我都看过了。、\r\n我看的书挺多的，所以各位有什么好看的，就一次性全列出来吧。\r\n我提问过很多次了，就是希望有新书看。\r\n谢谢，只要文笔好的，诙谐的，喜剧的。绝对不要小白文，文笔一定要流畅
3651237.html	百度知道/社会民生/法律/	司法系统主要从事什么工作？	与法院检察院公安有什么区别？
4001006.html	百度知道/游戏/	什么是机器人程序?	CS1.6
323273029.html	百度知道/电子数码/	平板电脑为什么有不同的价格?	为什么有几百元的,还有几千元的,在使用和配置上有很大的差别吗?我就是看看电影,玩玩小游戏,用WORD写点东西,再上网收收菜.用几百元的国产的能达到这些要求吗?
374010780.html		iphone4刚买回来，已越狱	我的手机：苹果 iPhone 4\r\n问题类型：系统辅助,娱乐软件\r\n今天在同步推的资源网站上下载游戏都是说“此链接已失效，请选择其他下载地址”，所有的地址都是弹出这个！怎么办？
359366725.html		its you中文谐音歌词	就是QQ音乐下面现的那个
177082436.html	百度知道/电子数码/手机/通讯/手机购买/	诺基亚 e63的QQ上不去该怎么办？？	我的QQ是2010版本的，刚开始还能上去，可是最近不知道怎么的就上不去了《我想问一下这该怎么办？？？
315422231.html		有什么好的网络日记本？	大家用什么比较多。不要很俗的。（简单漂亮安全的）谢谢！
17312760.html	百度知道/社会民生/法律/	我的财产如何才能得到保证	我还没有结婚\r\n现在刚买了一套房子,首付是我男朋友家出的,房产证上的名字不是我们俩的,而是他爸爸一个人的名字,目前房子正在装修,装修的10万元是我出的,房子装修好后我们就结婚,请问做婚前财产公正的话,可以保证我的投资吗?如果将来离婚,我的10万元是不是没有办法拿回了?请好心人帮忙解答一下,谢谢
286221215.html		学平面设计的，想买个手绘板，急急用!	但是我以前没接触过，想请高人推荐几款 说型号 越详细越好··谢谢各位了··
180895583.html	百度知道/烦恼/交友技巧/	有什么办法，能知道新认识的 女朋友 是不是处？？？？？	有身边办法，能知道新认识的 女朋友 是不是处？？？？？\r\n她24 ，之前谈过一次。\r\n\r\n去验证就不好了。\r\n是直接问？\r\n那或者用什么方法知道？
320444901.html	百度知道/娱乐休闲/电视/	推荐个美剧,主角有超能力之类	英雄我看过了
17794634.html	百度知道/教育/科学/外语学习/英语翻译/	小小英语翻译！	我喜欢看冯小刚的影片(翻译)\r\nWe all like the movies ( ) ( ) ( ) ( )\r\n我喜欢有恐惧的感觉(翻译)\r\nI like the ( ) ( ) ( ) ( )\r\n[()内为所填的单词]
38086925.html	百度知道/电脑/网络/常见软件/办公软件/	Excel多个工作簿如何转换成在同一个工作簿中的不同工作表	请教Excel高手:如何将多个单独的工作簿(假定有20个工作簿,每个工作簿只有唯一一个工作表)一次性转换为一个工作簿中的不同工作表!!??\r\n谢谢
361552182.html	百度知道/电脑/网络/操作系统/系统故障/Windows/	motorola ME525 USB插上电脑什么反应都没	motorola ME525 USB插上电脑什么反应都没就跟没插上电脑一样，我白天的时候用的还好好的现在用就不行了。急求高手帮忙解答下！！！
28886523.html		信号灯的稳压器的问题	我前段时间装的信号灯 后来稳压器坏了 我就直接把信号机和电源连上了 \r\n电源的电压我量了下是250-260V之间 请问长时间开着会不会把信号机烧坏阿?
183171249.html		请问这张图出现在守护甜心第几话出现过？	http://image.baidu.com/i?ct=503316480&z=0&tn=baiduimagedetail&word=%CA%D8%BB%A4%CC%F0%D0%C4%B8%E8%DF%C2%CE%C7%BC%B8%B6%B7&in=64&cl=2&lm=-1&pn=14&rn=1&di=26997200358&ln=1&fr=&ic=0&s=0&se=1&sme=0#pn31
185558119.html		2010内蒙古会计无纸化会计电算化成绩和珠算成绩乘以百分比后一共59.8算过不？其中会计电算化52，珠算78。	2010内蒙古会计无纸化会计电算化成绩和珠算成绩乘以百分比后一共59.8算过不？其中会计电算化52，珠算78。
165754571.html	百度知道/医疗健康/内科/	肺结核纤维化能练瑜伽吗？	我是2005年患的肺结核，3年后检查医生说纤维化了，到现在也没有治疗了，但也没什么不舒服，不对的，生活很正常，就是不敢做运动。听说瑜伽运动可以增强心肺功能，昨天在家练了40分钟，也没不舒服的，今天早上伸懒腰觉得有点扯着痛，过了一会又好了，不知道我现在到底适不适合练瑜伽！
1813446.html		那里有卖拉炮的?就是那种一拉就响,能出好多彩纸和纸条	那里有卖拉炮的?就是那种一拉就响,能出好多彩纸和纸条,要那种比较大的,我们演节目最后想让大家惊喜一下,可我不知道那里有卖的
331184757.html	百度知道/商业/理财/创业投资/	本人在南京，想开个效果图工作室，有没有前辈有经验可否帮我分析下前景，什么房租，员工啊 。	本人是做家装设计的，但是不会做效果图，只能请人画得！
36971404.html	百度知道/娱乐休闲/明星/华人明星/	求王力宏所有嘻哈风格的歌曲	求王力宏所有嘻哈风格的歌曲
181821000.html	百度知道/游戏/单机游戏/	大航海时代4威力加强完美XP版，我之前玩的时候OK的，有一段时间没玩，再玩就进不去了，谁知道是因为什么？	我是调的1024*768的窗口模式，另外以前运行游戏会弹出一个小窗口，我选否就能进去的，现在选否和选是 游戏都直接结束，不明原因，请教高人！
38647008.html	百度知道/电脑/网络/	我想学计算机..谁知道那教的好啊	我想学计算机..谁知道那教的好啊？？
285582173.html	百度知道/商业/理财/创业投资/	十万元创业	本人想要创业，启动资金只有十万，想开一家休闲点的，有情调一点的茶餐厅或者餐饮店…现无店面，无技术，无头绪，但是我有信心，有恒心，也有吃苦耐劳的精神，希望各位大哥大姐如果有经验能够帮助指导，越详细越好，鄙人不甚感激…
311635212.html		手机连接WIFI要钱吗？	我的手机：多普达,P800\r\n问题类型：上网设置\r\n
59472020.html	百度知道/生活/	是买电动自行车好还是电动摩托车好？	我想买个电动车骑骑，但不知道电动自行车和电动摩托车买那个更好？\r\n希望各位大哥大姐的能分析的详细一些，大概包括性价比，外形，质量，防盗性，方便度，使用等方面吧，其他方面的对比还请大家多多提供，希望大家能够好好帮我想想哦，在此小弟我先谢过了哈！！！
68812994.html	百度知道/地区/广东/广州市/	广州哪里有【进销存系统】（含硬件）卖？	本人想在广购买一套进销存系统，具体的功能：进销存、考勤、和顾客积分或会员，但不知哪里有售？
28699702.html		把夕阳比喻成什么	回答要准确无误，不要乱答。很急
39590961.html	百度知道/烦恼/情感情绪/	朋友的母亲去世了，我该怎么安慰她	她只有17岁，我真的不知道该怎么办好，平常上学也离的远，不能经常见面，而且她还高三了……\r\n有谁有过这样的经历，能告诉我该怎么办好吗
64242882.html	百度知道/电脑/网络/常见软件/办公软件/	pps的点播为什么看不了？	比如我想看女子团体体操，可显示的是找不到服务器停止播放
73059970.html	百度知道/教育/科学/学习帮助/	数学题:百分数的应用	1.用一批纸装订一种练习本，如果已装订120本，那麽剩下的纸是这批纸的40%；如果装订了185本，则还剩下1350张纸。这批纸一共有多少张？
29870476.html	百度知道/烦恼/恋爱/	怎么追男生	我想追回分手的男友 我该怎么做\r\n分手的原因是他累了 \r\n不要叫我放弃 我一定要追 \r\n请大家教教我
27990002.html	百度知道/娱乐休闲/音乐/	空间里放什么歌曲最吸引人	请大家给点指示
54372306.html		诛仙的奇珍``分别对于帮派的贡献度是多少	诛仙的奇珍``分别对于帮派的贡献度是多少\r\n给我说整组的````2-10级的```每组捐到帮派的贡献度```\r\n在线等``悬赏分
271741980.html	百度知道/教育/科学/升学入学/中考/	大家帮助我啊 ！	我是一个高一学生！\r\n由于很热爱计算机！中考时 没考上好学校！\r\n我从事计算机！4年多！\r\n主要会！windows xp 2003 2008 维护 安全！\r\n反黑客 C编程 服务器安全 IDS 技术！\r\n网站维护 安全 等一些技术！\r\n我不想上了！高中压力很大！我受不了！\r\n不知道我该怎么办！\r\n上中专 算了！很费时间！讲的课程都很烂！\r\n想上大专 高中毕业办不了！ 假的很多！\r\n\r\n我今年17岁！不知道该做什么！希望大家给我指条路 谢谢！
56701317.html	百度知道/生活/购车养车/	今天我买钤木的EN125－2A价格系7500元江门市的请问有没有买贵	今天我买钤木的EN125－2A价格系7500元江门市的请问有没有买贵那JS说最平了总是觉得被了的感觉，请问各位高手车有没有买贵，谢谢。
393462365.html	百度知道/医疗健康/妇产科/	姐姐们！我想问问我的情况怎么回事。1月5号检查宝宝停止发育。然后引产了。2月7号来的月经。2月11到	姐姐们！我想问问我的情况怎么回事。1月5号检查宝宝停止发育。然后引产了。2月7号来的月经。2月11到14有过同房。20号老公进入了怕怀孕伤我身体很快出来了！没有射。今天都3月11了。大姨妈还没有来！我家湖北的。为了挣钱还债我2月28号来南京上班工作了！是环境导致推迟还是怀孕了？医生说我半年内绝对不可以怀孕！我身体太差了！姐妹们！懂这方面的请告知我下！我非常着急。
266901879.html	百度知道/电子数码/	求轻薄の假相的50条铃声	求相爷的50条铃声啊 有的发到我邮箱 wcq19961004@qq.com 谢了
278074413.html	百度知道/社会民生/求职就业/	关于暑期西安肯德基兼职	刚刚高考完 想暑假去肯德基做兼职。 听说肯德基不收短期工 那么谎称可以一直做下去等暑假结束了可以走人么？ 不需要签合同什么的么？\r\n还有 想知道肯德基兼职工资一小时多少？ 是日结还是周结？
260241457.html		什么是二手手机	什么是二手手机
407288220.html	百度知道/娱乐休闲/宠物/	哈士奇怎么样？	准备养个小哈 刚下崽的那种 如果耐心教育能不能让他听话？至少不咬家具不在屋里便便就好 活泼点倒是没事 如果要养的话还有没有什么要注意的事项？
7026844.html	百度知道/教育/科学/学习帮助/	求救！成语！	1、把括括号的部分换成成语。\r\n①这不是一件（无关紧要，不值得重视）的事。 （ ）\r\n②老师连续向小明提问，小明都能（迅速地回答，说话也非常流利），得到老师的好评。 （ ）\r\n③谁都盼望（风雨及时，适合农业生产需要）的好年景。 （ ）\r\n④雪后的校园，像（用白粉装饰，用玉石砌成）一样迷人。 （ ）\r\n⑤参加演讲 比赛的人，个个讲起来（滔滔不绝，像急流的水倾泻下来一样，）使观众赞叹不已。 （ ）\r\n⑥只有（缩小机构，精简人员，）才能真正提高工作效率。（ ）\r\n⑦我们写记叙文，必须把事情的（起因和结果）交代清楚。 （ ）\r\n\r\n2、根据意思，写出成语。\r\n⑴形容心神很不安定。（ ）\r\n⑵脱离实际，追求目前还做不到的事情。 （ ）
299000602.html	百度知道/电脑/网络/互联网/	求这个小女孩的表情啊~~~	最好带表情包哦
28160774.html	百度知道/商业/理财/财务税务/	判断题：2、企业所得税的纳税人，因纳税年度发生亏损	2、企业所得税的纳税人，因纳税年度发生亏损，或处于规定的免税期的，因无须纳税，故可以不进行纳税申报。\r\n\r\nYes or No?
61907073.html	百度知道/生活/美容/塑身/	昭贵的芦荟鲜汁怎样辨别真假？	为什么多少毫升的都有
271687143.html	百度知道/游戏/网易游戏/梦幻西游/	梦幻西游3j种子和4j种子	1听说4j能吃出彩果、c66等，3j能吃到吗\r\n2我们区3j3w，4j30w种哪个好呢\r\n求高手回答
50663522.html	百度知道/教育/科学/学习帮助/	四年级数学方向与位置	怎样区分东偏南30度和南偏东60度
76226915.html	百度知道/医疗健康/	流产多久后可以测孕	我很急
499326707.html	百度知道/娱乐休闲/音乐/日韩流行乐/	求一首韩文歌。	http://player.youku.com/player.php/sid/XNDc0NjkyMDQ0/v.swf 开头那首韩文歌。 谢谢。
62171294.html		关于话费的恐怖灵异事！不是开玩笑！求解！	首先我说这个事绝对不是开玩笑！是真实的事情！请大家相信我！今天（7月28号）在晚上大概7点左右，我是移动用户，查10086话费只剩9角钱了，没时间去买所以就想拖到明天买，忽然我收到一个短信！是一个号码是10658453发来的短信，原话是：操作已成功，交费金额为50.00元。我当时就很纳闷，怎么会有人跟我充话费，时机还这么准，我就打了这个号码，竟然是空号！！你们不信自己打！然后我去打10086查询！果真多了50元！我之前看了一部鬼片叫《鬼来电》讲的也是来了一个短信，打过去是空号！之后就有人死的很诡异什么的！我不是迷信！但当时我就头皮发麻！心里一直不舒服！脸上炸的疼！我控制不了自己！我求大家了！帮我问问这种事情…我估计天生就不是看鬼片的料！拜托大家了！不要说什么这种好事发生在我身上就好了之类聊我的话，我是很认真的……拜托了
295543377.html	百度知道/生活/美容/塑身/减肥/塑身/	体重下去了却不显瘦	我减了8斤 可是感觉没瘦多少 我原来118斤蛮胖的减了8斤感觉没瘦多少啊
60381955.html	百度知道/游戏/单机游戏/	PC大蛇无双问题	下载安装后~再上网下载免CD补丁!为什么一开GMAE的时候一进入主画面后就自动进入到过关模式....就算按了ESC回到主画面...它一样很快就自己进入到过关模式....有那个高手救救我.....
272682158.html	百度知道/生活/美容/塑身/	在拉手网上发东西怎么收费	在拉手网上发东西怎么收费
